Date,Politician,"Last Name",Chamber,Symbol,Name,"Trans Total<sup>*</sup>",Trans,Notes
2021-12-14,Rohit,Khanna,"US Congressman",GM,"General Motors",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",ZM,"Zoom Video Com",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",RARE,"Ultragenyx Pha",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",CZR,"Caesars Entert",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",AVGO,"Broadcom Ltd",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",LSXMA,"Liberty Media ",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",BHF,"Brighthouse Fi",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",RMD,"Resmed Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",UDR,"United Dominio",8000,Buy,"By Spouse. Traded $1,001 To $15,000 "
2021-12-14,Rohit,Khanna,"US Congressman",SPLK,"Splunk Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TFX,"Teleflex Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AVLR,"Avalara Inc",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",HBI,"Hanesbrands In",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",RCL,"Royal Caribbea",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DHI,"D.R. Horton",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",KIM,"Kimco Realty C",8000,Buy,"By Spouse. Traded $1,001 to $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",SNAP,"Snap Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",TTWO,"Take-Two Inter",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AFL,"Aflac Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LYB,Lyondellbasell,8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",URBN,"Urban Outfitte",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CABO,"Cable One Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ROST,"Ross Stores In",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",MS,"Morgan Stanley",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",LVS,"Las Vegas Sand",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",KO,"Coca-Cola Comp",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",FDX,"Fedex Corp",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",CAT,"Caterpillar In",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ILMN,"Illumina Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",FIS,"Fidelity Natio",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",INTC,"Intel Corp",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",DOCU,"Docusign Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",IPG,"Interpublic Gr",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",FI,"Fiserv Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",ACN,"Accenture Plc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",COST,"Costco Wholesa",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",PFG,"Principal Fina",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",GOOGL,"Alphabet Cl A",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Rohit,Khanna,"US Congressman",AAPL,"Apple Inc",8000,Buy,"By Spouse. Traded $1,001 To $15,000 ."
2021-12-14,Daniel,Crenshaw,"US Congressman",RIVN,"Rivian Automot",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-14,Joshua,Gottheimer,"US Congressman",AAPL,"Apple Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-14,Robert,Wittman,"US Congressman",WMT,"Walmart Inc",8000,Buy,"Traded $1,001 to $15,000 ."
2021-12-13,Michael,Mccaul,"US Congressman",ADBE,"Adobe Systems ",350001,Sell,"By Spouse & Dependent Child. Traded $200,002 To $500,000 ."
2021-12-13,Michael,Mccaul,"US Congressman",PYPL,"Paypal Holding",150001,Buy,"By Spouse & Dependent Child. Traded $100,002 To $200,000 ."
2021-12-13,Adam,Schiff,"US Congressman",ABBV,"Abbvie Inc",32500,Sell,"Traded $15,001 to $50,000 "
2021-12-13,Thomas,Tuberville,"US Senator",SSYS,"Stratasys Ltd",32500,Buy,"Traded $15,001 to $50,000 "
2021-12-13,Virginia,Foxx,"US Congressman",XOM,"Exxon Mobil Co",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-10,Michael,Mccaul,"US Congressman",SPY,"S&P 500 SPDR",750000,Sell,"By Dependent Child. Traded $500,001 To $1,000,000 ."
2021-12-10,Bradley,Schneider,"US Congressman",TRUP,"Trupanion Inc",75000,Sell,"Traded $50,001 to $100,000 "
2021-12-10,Bradley,Schneider,"US Congressman",TRUP,"Trupanion Inc",75000,"Given Away","Traded $50,001 to $100,000 "
2021-12-10,Rohit,Khanna,"US Congressman",T,"AT&T Inc",32500,Buy,"By Spouse. Traded $15,001 To $50,000 ."
2021-12-10,Kevin,Hern,"US Congressman",ROK,"Rockwell Autom",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-10,Kevin,Hern,"US Congressman",XOM,"Exxon Mobil Co",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-10,Kevin,Hern,"US Congressman",EMR,"Emerson Electr",8000,"Div Re","Traded $1,001 to $15,000 "
2021-12-10,Rohit,Khanna,"US Congressman",BDX,"Becton Dickins",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-12-10,Rohit,Khanna,"US Congressman",MKL,"Markel Corp",8000,Buy,"By Dependent Child. Traded $1,001 to $15,000 ."
2021-12-10,Lois,Frankel,"US Congressman",ZBH,"Zimmer Biomet ",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-10,Lois,Frankel,"US Congressman",NSP,"Insperity Inc",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-10,Lois,Frankel,"US Congressman",BWXT,"Bwx Technologi",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-10,Lloyd,Doggett,"US Congressman",PPG,"PPG Industries",8000,Buy,"Traded $1,001 to $15,000 "
2021-12-10,Lloyd,Doggett,"US Congressman",IBM,"International ",8000,Buy,"Traded $1,001 to $15,000 "
"Downloaded from Barchart.com as of 03-09-2024 07:17am CST"
